2026-02-17T06:27:52.957+01:00  INFO 37816 --- [order] [pool-8-thread-1] [                                                 ] o.a.k.c.c.internals.ConsumerCoordinator  : [Consumer clientId=consumer-order-consumer-6, groupId=order-consumer] Found no committed offset for partition payment.completed-0
2026-02-17T06:27:56.027+01:00  INFO 37816 --- [order] [pool-8-thread-2] [                                                 ] o.a.k.c.c.internals.ConsumerCoordinator  : [Consumer clientId=consumer-anonymous.41b53e02-a247-4c2a-ae14-c1c4f8ce1014-7, groupId=anonymous.41b53e02-a247-4c2a-ae14-c1c4f8ce1014] Found no committed offset for partition placeOrder-in-0-0
2026-02-17T06:27:56.063+01:00  INFO 37816 --- [order] [pool-8-thread-1] [                                                 ] o.a.k.c.c.internals.ConsumerCoordinator  : [Consumer clientId=consumer-order-consumer-6, groupId=order-consumer] Found no committed offset for partition payment.completed-0
2026-02-17T06:27:58.949+01:00  INFO 37816 --- [order] [pool-8-thread-2] [                                                 ] o.a.k.c.c.internals.ConsumerCoordinator  : [Consumer clientId=consumer-anonymous.41b53e02-a247-4c2a-ae14-c1c4f8ce1014-7, groupId=anonymous.41b53e02-a247-4c2a-ae14-c1c4f8ce1014] Found no committed offset for partition placeOrder-in-0-0
2026-02-17T06:27:58.954+01:00  INFO 37816 --- [order] [pool-8-thread-1] [                                                 ] o.a.k.c.c.internals.ConsumerCoordinator  : [Consumer clientId=consumer-order-consumer-6, groupId=order-consumer] Found no committed offset for partition payment.completed-0
2026-02-17T06:28:01.961+01:00  INFO 37816 --- [order] [pool-8-thread-2] [                                                 ] o.a.k.c.c.internals.ConsumerCoordinator  : [Consumer clientId=consumer-anonymous.41b53e02-a247-4c2a-ae14-c1c4f8ce1014-7, groupId=anonymous.41b53e02-a247-4c2a-ae14-c1c4f8ce1014] Found no committed offset for partition placeOrder-in-0-0
2026-02-17T06:28:01.969+01:00  INFO 37816 --- [order] [pool-8-thread-1] [                                                 ] o.a.k.c.c.internals.ConsumerCoordinator  : [Consumer clientId=consumer-order-consumer-6, groupId=order-consumer] Found no committed offset for partition payment.completed-0
2026-02-17T06:28:05.005+01:00  INFO 37816 --- [order] [pool-8-thread-2] [                                                 ] o.a.k.c.c.internals.ConsumerCoordinator  : [Consumer clientId=consumer-anonymous.41b53e02-a247-4c2a-ae14-c1c4f8ce1014-7, groupId=anonymous.41b53e02-a247-4c2a-ae14-c1c4f8ce1014] Found no committed offset for partition placeOrder-in-0-0
2026-02-17T06:28:05.019+01:00  INFO 37816 --- [order] [pool-8-thread-1] [                                                 ] o.a.k.c.c.internals.ConsumerCoordinator  : [Consumer clientId=consumer-order-consumer-6, groupId=order-consumer] Found no committed offset for partition payment.completed-0
2026-02-17T06:28:07.974+01:00  INFO 37816 --- [order] [pool-8-thread-2] [                                                 ] o.a.k.c.c.internals.ConsumerCoordinator  : [Consumer clientId=consumer-anonymous.41b53e02-a247-4c2a-ae14-c1c4f8ce1014-7, groupId=anonymous.41b53e02-a247-4c2a-ae14-c1c4f8ce1014] Found no committed offset for partition placeOrder-in-0-0
2026-02-17T06:28:07.987+01:00  INFO 37816 --- [order] [pool-8-thread-1] [                                                 ] o.a.k.c.c.internals.ConsumerCoordinator  : [Consumer clientId=consumer-order-consumer-6, groupId=order-consumer] Found no committed offset for partition payment.completed-0
2026-02-17T06:28:10.950+01:00  INFO 37816 --- [order] [pool-8-thread-2] [                                                 ] o.a.k.c.c.internals.ConsumerCoordinator  : [Consumer clientId=consumer-anonymous.41b53e02-a247-4c2a-ae14-c1c4f8ce1014-7, groupId=anonymous.41b53e02-a247-4c2a-ae14-c1c4f8ce1014] Found no committed offset for partition placeOrder-in-0-0
2026-02-17T06:28:10.965+01:00  INFO 37816 --- [order] [pool-8-thread-1] [                                                 ] o.a.k.c.c.internals.ConsumerCoordinator  : [Consumer clientId=consumer-order-consumer-6, groupId=order-consumer] Found no committed offset for partition payment.completed-0
2026-02-17T06:28:13.952+01:00  INFO 37816 --- [order] [pool-8-thread-2] [                                                 ] o.a.k.c.c.internals.ConsumerCoordinator  : [Consumer clientId=consumer-anonymous.41b53e02-a247-4c2a-ae14-c1c4f8ce1014-7, groupId=anonymous.41b53e02-a247-4c2a-ae14-c1c4f8ce1014] Found no committed offset for partition placeOrder-in-0-0
2026-02-17T06:28:13.959+01:00  INFO 37816 --- [order] [pool-8-thread-1] [                                                 ] o.a.k.c.c.internals.ConsumerCoordinator  : [Consumer clientId=consumer-order-consumer-6, groupId=order-consumer] Found no committed offset for partition payment.completed-0
2026-02-17T06:28:16.985+01:00  INFO 37816 --- [order] [pool-8-thread-2] [                                                 ] o.a.k.c.c.internals.ConsumerCoordinator  : [Consumer clientId=consumer-anonymous.41b53e02-a247-4c2a-ae14-c1c4f8ce1014-7, groupId=anonymous.41b53e02-a247-4c2a-ae14-c1c4f8ce1014] Found no committed offset for partition placeOrder-in-0-0
2026-02-17T06:28:16.990+01:00  INFO 37816 --- [order] [pool-8-thread-1] [                                                 ] o.a.k.c.c.internals.ConsumerCoordinator  : [Consumer clientId=consumer-order-consumer-6, groupId=order-consumer] Found no committed offset for partition payment.completed-0
2026-02-17T06:28:20.008+01:00  INFO 37816 --- [order] [pool-8-thread-2] [                                                 ] o.a.k.c.c.internals.ConsumerCoordinator  : [Consumer clientId=consumer-anonymous.41b53e02-a247-4c2a-ae14-c1c4f8ce1014-7, groupId=anonymous.41b53e02-a247-4c2a-ae14-c1c4f8ce1014] Found no committed offset for partition placeOrder-in-0-0
2026-02-17T06:28:20.029+01:00  INFO 37816 --- [order] [pool-8-thread-1] [                                                 ] o.a.k.c.c.internals.ConsumerCoordinator  : [Consumer clientId=consumer-order-consumer-6, groupId=order-consumer] Found no committed offset for partition payment.completed-0
